1.666722260415554047e-02
3.333444520831108093e-02
5.000166594982147217e-02
6.666889041662216187e-02
8.333611488342285156e-02
1.000033318996429443e-01
1.166705563664436340e-01
1.333377808332443237e-01
1.500049978494644165e-01
1.666722297668457031e-01
1.833394467830657959e-01
2.000066637992858887e-01
2.166738957166671753e-01
2.333411127328872681e-01
2.500083446502685547e-01
2.666755616664886475e-01
2.833427786827087402e-01
3.000099956989288330e-01
3.166772127151489258e-01
3.333444595336914062e-01
3.500116765499114990e-01
3.666788935661315918e-01
3.833461105823516846e-01
4.000133275985717773e-01
4.166805446147918701e-01
4.333477914333343506e-01
4.500150084495544434e-01
4.666822254657745361e-01
4.833494424819946289e-01
5.000166893005371094e-01
5.166838765144348145e-01
5.333511233329772949e-01
5.500183105468750000e-01
5.666855573654174805e-01
5.833528041839599609e-01
6.000199913978576660e-01
6.166872382164001465e-01
6.333544254302978516e-01
6.500216722488403320e-01
6.666889190673828125e-01
6.833561062812805176e-01
7.000233530998229980e-01
7.166905403137207031e-01
7.333577871322631836e-01
7.500249743461608887e-01
7.666922211647033691e-01
7.833594679832458496e-01
8.000266551971435547e-01
8.166939020156860352e-01
8.333610892295837402e-01
8.500283360481262207e-01
8.666955828666687012e-01
8.833627700805664062e-01
9.000300168991088867e-01
9.166972041130065918e-01
9.333644509315490723e-01
9.500316381454467773e-01
9.666988849639892578e-01
9.833661317825317383e-01
1.000033378601074219e+00
1.016700506210327148e+00
1.033367753028869629e+00
1.050034999847412109e+00
1.066702246665954590e+00
1.083369493484497070e+00
1.100036621093750000e+00
1.116703867912292480e+00
1.133371114730834961e+00
1.150038361549377441e+00
1.166705608367919922e+00
1.183372735977172852e+00
1.200039982795715332e+00
1.216707229614257812e+00
1.233374476432800293e+00
1.250041723251342773e+00
1.266708850860595703e+00
1.283376097679138184e+00
1.300043344497680664e+00
1.316710591316223145e+00
1.333377838134765625e+00
1.350044965744018555e+00
1.366712212562561035e+00
1.383379459381103516e+00
1.400046706199645996e+00
1.416713833808898926e+00
1.433381080627441406e+00
1.450048327445983887e+00
1.466715574264526367e+00
1.483382821083068848e+00
1.500049948692321777e+00
1.516717195510864258e+00
1.533384442329406738e+00
1.550051689147949219e+00
1.566718935966491699e+00
1.583386063575744629e+00
1.600053310394287109e+00
1.616720557212829590e+00
1.633387804031372070e+00
1.650055050849914551e+00
1.666722178459167480e+00
1.683389425277709961e+00
1.700056672096252441e+00
1.716723918914794922e+00
1.733391165733337402e+00
1.750058293342590332e+00
1.766725540161132812e+00
1.783392786979675293e+00
1.800060033798217773e+00
1.816727280616760254e+00
1.833394408226013184e+00
1.850061655044555664e+00
1.866728901863098145e+00
1.883396148681640625e+00
1.900063276290893555e+00
1.916730523109436035e+00
1.933397769927978516e+00
1.950065016746520996e+00
1.966732263565063477e+00
1.983399391174316406e+00
2.000066757202148438e+00
2.016733884811401367e+00
2.033401012420654297e+00
2.050068378448486328e+00
2.066735506057739258e+00
2.083402872085571289e+00
2.100069999694824219e+00
2.116737127304077148e+00
2.133404493331909180e+00
2.150071620941162109e+00
2.166738986968994141e+00
2.183406114578247070e+00
2.200073242187500000e+00
2.216740608215332031e+00
2.233407735824584961e+00
2.250075101852416992e+00
2.266742229461669922e+00
2.283409357070922852e+00
2.300076723098754883e+00
2.316743850708007812e+00
2.333411216735839844e+00
2.350078344345092773e+00
2.366745471954345703e+00
2.383412837982177734e+00
2.400079965591430664e+00
2.416747331619262695e+00
2.433414459228515625e+00
2.450081586837768555e+00
2.466748952865600586e+00
