0.02,2.5375e-06
67.713,3.445000000000002e-06
81.043,4.06502077334345e-06
90.245,4.739999999999978e-06
95.884,5.32999999999998e-06
99.091,5.760028369569112e-06
100.84,6.040000000000016e-06
101.77,6.200000000000008e-06
102.25,6.275030677920162e-06
102.51,6.3050308285768805e-06
102.64,6.32012354920108e-06
102.71,6.325030927194787e-06
102.75,6.325030959964018e-06
102.76,6.3300309532143e-06
102.77,6.330030961405218e-06
102.78,6.325030995483551e-06
102.79,6.330123921175199e-06
102.8,6.330123953952658e-06
102.82,6.335123926946384e-06
102.86,6.335124058033667e-06
102.93,6.3450310312731205e-06
103.06,6.355031118818587e-06
103.32,6.385031285873616e-06
103.81,6.470031670849578e-06
104.77,6.665000000000016e-06
106.62,7.090034430826441e-06
110.18,8.07003880947907e-06
117.07,1.1125052507328749e-05
118.23,1.1910056034493177e-05
124.71,1.9900091855891108e-05
128.88,3.575016243299703e-05
131.15,6.175027898687995e-05
132.36,9.365042111985988e-05
132.99,0.00011680052431973531
133.32,0.00012670056790700462
133.5,0.00012975047085834635
133.59,0.00013060037418615846
133.63,0.0001308004742492627
133.66,0.0001308504743321551
133.67,0.00013085047435331152
133.68,0.00013085047428984268
133.7,0.00013080037476576544
133.71,0.00013075037471700412
133.73,0.00013070047374495996
133.78,0.00013040047265519496
133.87,0.00012940046894507657
134.04,0.0001260503606032473
134.37,0.00011565041826460857
135.02,9.185033133174821e-05
136.26,5.955026351597261e-05
138.67,3.3250176672400954e-05
143.08,1.7825176496564908e-05
146.99,1.24954453543302e-05
149.58,1.0427242450066544e-05
150.96,9.549501797381233e-06
151.68,9.001636782986183e-06
152.06,8.6197987752986e-06
152.26,8.397968435128215e-06
152.36,8.27896647447426e-06
152.41,8.209272668242845e-06
152.44,8.174398433281514e-06
152.45,8.15943683429924e-06
152.47,8.13946836181903e-06
152.48,8.11945656397497e-06
152.5,8.104473291669674e-06
152.53,8.074427671985522e-06
152.58,8.009242665927707e-06
152.68,7.888453445258307e-06
152.88,7.670493157437268e-06
153.26,7.302100683384475e-06
153.99,6.814019668417608e-06
154.83,6.423221139200611e-06
155.64,6.196452973190793e-06
156.39,6.340857869094308e-06
156.78,6.64570958240248e-06
156.98,6.8506423703796235e-06
157.08,6.960623384566897e-06
157.14,7.010600747339714e-06
157.17,7.040602798747911e-06
157.18,7.055576714967353e-06
157.2,7.070577910671994e-06
157.21,7.085579058382932e-06
157.23,7.100580014153953e-06
157.26,7.130581734058586e-06
157.31,7.175558917928049e-06
157.42,7.265538489229631e-06
157.62,7.4054952616203925e-06
158.01,7.5304040477075985e-06
158.77,7.395270199200825e-06
160.23,6.7851524813370435e-06
163.06,5.855075365139389e-06
168.51,4.745041165904165e-06
179.04,3.5050295939765574e-06
192.01,2.6400290441590004e-06
199.15,2.3185316282029756e-06
211.6,1.91254550401024e-06
218.67,1.7505929759286158e-06
222.53,1.689305034713941e-06
224.58,1.6605514585873844e-06
225.66,1.627255062457296e-06
226.22,1.5940750273026538e-06
226.51,1.571408470521708e-06
226.66,1.5590219017025498e-06
226.74,1.5525603167790552e-06
226.78,1.5490749625743243e-06
226.8,1.5470812789023673e-06
226.82,1.5450862554372948e-06
226.85,1.5430902262587762e-06
226.87,1.5415919393154942e-06
226.91,1.5385925028629384e-06
226.99,1.5315842116770835e-06
227.14,1.5185249757437888e-06
227.43,1.4952687478037605e-06
228.0,1.4599758976958813e-06
229.09,1.4241535552435235e-06
231.2,1.4008187453851553e-06
235.28,1.3576006888327618e-06
243.15,1.2615623845598676e-06
258.34,1.0960682842680024e-06
281.39,9.121124584325411e-07
294.98,8.31663930279803e-07
313.41,7.458123992857515e-07
323.89,7.049619870126139e-07
329.6,6.840875844459933e-07
332.64,6.72805443639601e-07
334.23,6.670287878648617e-07
335.06,6.642388078283409e-07
335.5,6.628016592817248e-07
335.72,6.62035279238928e-07
335.84,6.616532664928948e-07
335.9,6.614124276370741e-07
335.93,6.613671935516097e-07
335.96,6.612727515528079e-07
336.0,6.611275794187701e-07
336.03,6.610324273994829e-07
336.09,6.608423030687265e-07
336.21,6.604106762676469e-07
336.43,6.596971503671906e-07
336.87,6.581712411350899e-07
337.7,6.550831174590656e-07
339.32,6.483195098991978e-07
342.45,6.331690867907802e-07
343.5,6.275123898818099e-07
344.39,6.225187672533763e-07
347.56,6.086919626126993e-07
349.23,6.185015060597734e-07
350.1,6.354307932724002e-07
350.55,6.472025078702567e-07
350.79,6.536880190429686e-07
350.91,6.570439887041555e-07
350.97,6.587962616424729e-07
351.0,6.596993669666531e-07
351.04,6.606427038010999e-07
351.07,6.616257872912449e-07
351.11,6.625133928417483e-07
351.17,6.642758417757093e-07
351.29,6.675039490216002e-07
351.53,6.735190579518791e-07
351.98,6.836841632213387e-07
352.86,6.964687866884926e-07
354.55,7.000895554835831e-07
357.82,6.838657315462754e-07
364.12,6.587405546450461e-07
376.3,6.364620673543561e-07
399.82,6.338328773786377e-07
416.59,6.614915607687967e-07
423.32,6.824259071383052e-07
449.77,8.755016788832306e-07
464.81,1.2103924100860281e-06
473.01,1.6606373090683246e-06
477.37,2.0985142770474986e-06
479.65,2.3491411964633393e-06
480.85,2.427254036693215e-06
481.47,2.4418183534382252e-06
481.79,2.440889414555977e-06
481.96,2.4393869816494235e-06
482.05,2.4378856575126446e-06
482.09,2.4374656907864373e-06
482.14,2.4358841581062376e-06
482.19,2.4348833393163405e-06
482.23,2.4339628803473648e-06
482.32,2.4319609771581728e-06
482.49,2.427457114392685e-06
482.81,2.416627474226713e-06
483.43,2.3963048994522287e-06
484.64,2.3920923294767563e-06
486.96,2.663957379468592e-06
487.88,2.881117543029795e-06
488.72,3.1315735385909187e-06
491.07,3.965875321942784e-06
492.29,4.35188371442677e-06
492.93,4.488196796013237e-06
493.26,4.533128783681041e-06
493.43,4.54657530467103e-06
493.52,4.552573512645608e-06
493.56,4.555032087002996e-06
493.61,4.55689136843892e-06
493.66,4.559452907156905e-06
493.71,4.560403879353736e-06
493.8,4.56134869215806e-06
493.97,4.5610492854322155e-06
494.3,4.5399277490568885e-06
494.94,4.4537052192933925e-06
496.17,4.141760512701477e-06
498.55,3.38282366235471e-06
503.14,2.352412849220233e-06
505.23,2.0860042741421606e-06
507.06,1.9296360322280314e-06
511.74,1.7374162528106357e-06
514.19,1.6651880063284365e-06
515.47,1.5684876675063598e-06
516.14,1.4987115141357415e-06
516.48,1.4544798547732017e-06
516.66,1.4317193794737094e-06
516.75,1.417712624951076e-06
516.8,1.4070375796571357e-06
516.85,1.3995593552928406e-06
516.91,1.3960343987701424e-06
516.95,1.3852025753874526e-06
517.05,1.3706030597390056e-06
517.23,1.3432692047659507e-06
517.57,1.2837014730284536e-06
518.24,1.1638985485589488e-06
519.53,9.344913983151016e-07
522.02,5.722272173816842e-07
526.83,2.312781363217357e-07
529.39,1.577168068186085e-07
531.65,1.2303300400259918e-07
536.55,1.0579424006058673e-07
539.13,1.1163313385443253e-07
540.47,1.1297139312269719e-07
541.17,1.131462007206436e-07
541.53,1.1358254925202937e-07
541.72,1.1307378707306307e-07
541.81,1.1323704455730241e-07
541.87,1.1300433147401734e-07
541.92,1.1340817032342681e-07
541.97,1.1265853259036549e-07
542.02,1.1273634765494904e-07
542.12,1.1313904853040733e-07
542.31,1.1249841658429708e-07
542.67,1.125741584756578e-07
543.37,1.1151336578353528e-07
544.73,1.1175964923652813e-07
547.34,1.2085036103751095e-07
552.38,1.6274554954703593e-07
554.78,1.899222849516646e-07
556.88,2.1872829836175689e-07
562.01,3.1037112661221535e-07
564.71,3.6780185839969877e-07
566.11,3.9384424917496487e-07
566.85,4.0433930724805165e-07
567.23,4.092670424080489e-07
567.42,4.1165307081677744e-07
567.52,4.127320422819884e-07
567.58,4.1358491515798897e-07
567.63,4.141529992448616e-07
567.69,4.1472017723149067e-07
567.74,4.1535977828385167e-07
567.85,4.166037582571067e-07
568.04,4.1859504963841857e-07
568.42,4.229008519411485e-07
569.16,4.3203265537108834e-07
570.57,4.56772480520738e-07
573.31,5.530947512047016e-07
573.78,5.764632309365517e-07
574.19,5.981038856708299e-07
576.94,7.665529103899621e-07
578.38,8.451562695477403e-07
579.13,8.726887660530818e-07
579.51,8.819938944902913e-07
579.71,8.854448992169922e-07
579.82,8.865476734122475e-07
579.87,8.873824079518392e-07
579.93,8.875517679766809e-07
579.99,8.882522786905442e-07
580.04,8.880275264132136e-07
580.15,8.884882962006579e-07
580.35,8.884901806158413e-07
580.74,8.851336951497321e-07
581.49,8.683387955340185e-07
582.93,8.066874592130626e-07
585.73,6.537606959171001e-07
591.13,4.344172429710925e-07
598.3,2.8695026907020917e-07
604.98,2.133545467051805e-07
610.56,1.732864697856593e-07
613.49,1.5636669893392485e-07
615.01,1.4770242977348606e-07
615.81,1.4363733291277352e-07
616.22,1.4161391123788717e-07
616.43,1.4060231779052822e-07
616.55,1.4009725548228265e-07
616.6,1.4009216866559021e-07
616.66,1.3959063029797373e-07
616.73,1.390890959084986e-07
616.78,1.3858908270705178e-07
616.89,1.3808407240090303e-07
617.11,1.3757498952030987e-07
617.52,1.3506919896738797e-07
618.32,1.315605105836251e-07
619.86,1.2457797705817718e-07
622.83,1.1411884498897792e-07
628.57,9.76072535634063e-08
639.65,7.349186489933763e-08
661.04,4.3368094291801095e-08
702.35,1.4756574603746118e-08
782.1,6.10580415888356e-09
936.06,1.3414780233841444e-08
1000.0,1.350817715136029e-08
