0.02,3.0346e-08
67.713,0.00014306
81.043,0.00020429
90.245,0.0002675
95.884,0.00032114
99.091,0.00035945
100.84,0.00038359
101.77,0.00039751
102.25,0.00040491
102.51,0.0004086800000000001
102.64,0.00041061
102.71,0.0004116
102.75,0.00041212
102.76,0.00041239
102.77,0.00041253
102.78,0.00041268
102.79,0.00041283
102.8,0.00041297
102.82,0.00041324
102.86,0.00041376
102.93,0.00041477
103.06,0.00041676
103.32,0.00042075
103.81,0.00042903000000000006
104.77,0.00044631
106.62,0.00048308
110.18,0.00056987
117.07,0.0008413
118.23,0.00091104
124.71,0.0016195
128.88,0.0030207
131.15,0.0053324
132.36,0.0081743
132.99,0.010256
133.32,0.011157
133.5,0.011444
133.59,0.011526
133.63,0.011549
133.66,0.011555
133.67,0.011557
133.68,0.011558
133.7,0.011557
133.71,0.011556000000000002
133.73,0.011551
133.78,0.01153
133.87,0.011451
134.04,0.011171
134.37,0.01028
135.02,0.0082111
136.26,0.0053786
138.67,0.0030706
143.08,0.0017071
146.99,0.0012323
149.58,0.0010435
150.96,0.00096335
151.68,0.0009203
152.06,0.00089513
152.26,0.00088125
152.36,0.00087394
152.41,0.00087013
152.44,0.00086816
152.45,0.00086714
152.47,0.0008660400000000001
152.48,0.00086495
152.5,0.00086393
152.53,0.00086197
152.58,0.0008582
152.68,0.000851
152.88,0.00083757
153.26,0.00081397
153.99,0.00077623
154.83,0.00074
155.64,0.00071417
156.39,0.0007159
156.78,0.00073429
156.98,0.00074777
157.08,0.00075519
157.14,0.00075903
157.17,0.00076101
157.18,0.00076203
157.2,0.00076311
157.21,0.00076419
157.23,0.00076519
157.26,0.00076709
157.31,0.00077066
157.42,0.00077709
157.62,0.0007872
158.01,0.00079641
158.77,0.00078471
160.23,0.00073356
163.06,0.00065415
168.51,0.00055666
179.04,0.00044703
192.01,0.00037075
199.15,0.00034274
211.6,0.00030795
218.67,0.0002943
222.53,0.00028906
224.58,0.00028665
225.66,0.00028405
226.22,0.00028158
226.51,0.00027996
226.66,0.00027907
226.74,0.00027859
226.78,0.00027834
226.8,0.00027822
226.82,0.00027808
226.85,0.00027794
226.87,0.00027781
226.91,0.00027756
226.99,0.00027709
227.14,0.00027619
