0.02,1.4056e-09
67.713,1.0775e-05
81.043,2.1943e-05
90.245,4.5387e-05
95.884,9.2686e-05
99.091,0.00018248
100.84,0.00033287
101.77,0.00051984
102.25,0.00065886
102.51,0.00072059
102.64,0.00074121
102.71,0.0007476
102.75,0.00074964
102.76,0.00075035
102.77,0.00075062
102.78,0.00075084
102.79,0.00075099
102.8,0.00075106
102.82,0.000751
102.86,0.00075022
102.93,0.00074623
103.06,0.00073005
103.32,0.00067565
103.81,0.00054566
104.77,0.00036545
106.62,0.00021849
110.18,0.00013185
117.07,9.5023e-05
118.23,9.4259e-05
124.71,0.00011427
128.88,0.00018058
131.15,0.00029966
132.36,0.0004487
132.99,0.00055771
133.32,0.00060423
133.5,0.00061861
133.59,0.00062246
133.63,0.0006234
133.66,0.0006236
133.67,0.00062362
133.68,0.00062359
133.7,0.00062349
133.71,0.00062335
133.73,0.00062292
133.78,0.00062154
133.87,0.00061684
134.04,0.0006009
134.37,0.00055183
135.02,0.0004398
136.26,0.00028908
138.67,0.00017172
143.08,0.0001198
146.99,0.00013908
149.58,0.0002127
150.96,0.00031337
151.68,0.00038952
152.06,0.00042314
152.26,0.00043415
152.36,0.00043744
152.41,0.00043844
152.44,0.00043876
152.45,0.00043887
152.47,0.00043895
152.48,0.00043899
152.5,0.00043899
152.53,0.00043888
152.58,0.0004383
152.68,0.00043579
152.88,0.00042626
153.26,0.00039527
153.99,0.00032345
154.83,0.00026001
155.64,0.00021943000000000003
156.39,0.00018732
156.78,0.00016665
156.98,0.00015395
157.08,0.00014685
157.14,0.00014306
157.17,0.00014107
157.18,0.00014003
157.2,0.00013891
157.21,0.00013779
157.23,0.00013674
157.26,0.0001347
157.31,0.00013074000000000004
157.42,0.00012304
157.62,0.00010828
158.01,8.2395e-05
158.77,4.954e-05
160.23,3.2752e-05
163.06,3.0298e-05
168.51,2.5966e-05
179.04,2.242e-05
192.01,2.3729e-05
199.15,2.6762e-05
211.6,4.0944e-05
218.67,6.8231e-05
222.53,0.00011332
224.58,0.00016814
225.66,0.00020737
226.22,0.00022357
226.51,0.00022825
226.66,0.00022932
226.74,0.00022948
226.78,0.00022946000000000002
226.8,0.00022942
226.82,0.00022935
226.85,0.00022926
226.87,0.00022916
226.91,0.0002289
226.99,0.0002282
227.14,0.00022609
227.43,0.00021951
228.0,0.00020018
229.09,0.00015709
231.2,9.9425e-05
235.28,5.305e-05
243.15,2.5143999999999995e-05
258.34,9.9818e-06
281.39,2.5990000000000004e-06
294.98,5.013e-07
313.41,3.3308e-06
323.89,6.5145e-06
329.6,1.0381e-05
332.64,1.4366e-05
334.23,1.6776e-05
335.06,1.7471e-05
335.5,1.7488e-05
335.72,1.7381e-05
335.84,1.7294e-05
335.9,1.724e-05
335.93,1.721e-05
335.96,1.7176e-05
336.0,1.714e-05
336.03,1.7105e-05
336.09,1.7033e-05
336.21,1.6878e-05
336.43,1.6523e-05
336.87,1.5658e-05
337.7,1.3568e-05
339.32,9.5037e-06
342.45,4.9584e-06
343.5,4.466e-06
344.39,4.4424e-06
347.56,6.6062e-06
349.23,8.452e-06
350.1,9.1875e-06
350.55,9.3873e-06
350.79,9.426e-06
350.91,9.4274e-06
350.97,9.423e-06
351.0,9.4194e-06
351.04,9.414399999999997e-06
351.07,9.4084e-06
351.11,9.4018e-06
351.17,9.3864e-06
351.29,9.3471e-06
351.53,9.236e-06
351.98,8.9034e-06
352.86,7.9503e-06
354.55,5.8282e-06
357.82,2.9223e-06
364.12,1.6231e-06
376.3,4.1468e-06
399.82,9.3053e-06
416.59,1.4672e-05
423.32,1.7734e-05
449.77,4.4904e-05
464.81,0.00010809
473.01,0.0002396
477.37,0.00043818
479.65,0.00061834
480.85,0.00072155
481.47,0.00076976
481.79,0.00079185
481.96,0.00080235
482.05,0.00080751
482.09,0.00081011
482.14,0.00081285
482.19,0.00081552
482.23,0.00081796
482.32,0.0008225
482.49,0.00083069
482.81,0.00084433
483.43,0.00086275
484.64,0.00087463
486.96,0.00086659
487.88,0.00086836
488.72,0.00087542
491.07,0.00091114
492.29,0.00091754
492.93,0.00090935
493.26,0.00090107
493.43,0.00089564
493.52,0.0008925199999999999
493.56,0.00089082
493.61,0.00088894
493.66,0.00088699
493.71,0.00088512
493.8,0.00088136
493.97,0.00087354
494.3,0.00085651
494.94,0.00081753
496.17,0.00072989
498.55,0.0005747
503.14,0.00043341
505.23,0.0004242
507.06,0.00043883
511.74,0.00058053
514.19,0.0007133999999999999
515.47,0.00077705
516.14,0.00079993
516.48,0.00080776
516.66,0.00081061
516.75,0.00081175
516.8,0.00081226
516.85,0.00081272
516.91,0.00081312
516.95,0.00081343
517.05,0.00081384
517.23,0.00081397
517.57,0.00081183
518.24,0.00079941
519.53,0.00075275
522.02,0.00063917
526.83,0.00050089
529.39,0.00047456
531.65,0.00047265
536.55,0.00053154
539.13,0.00057974
540.47,0.00058889
541.17,0.00058352
541.53,0.00057738
541.72,0.00057328
541.81,0.00057091
541.87,0.0005696099999999999
541.92,0.00056817
541.97,0.00056667
542.02,0.00056524
542.12,0.00056235
542.31,0.00055631
542.67,0.00054311
543.37,0.0005127
544.73,0.0004435
547.34,0.0003157
552.38,0.00016721
554.78,0.00012817
556.88,0.00010285
562.01,5.8537e-05
564.71,3.5358e-05
566.11,2.0663e-05
566.85,1.2607e-05
567.23,8.8456e-06
567.42,7.3384e-06
567.52,6.788e-06
567.58,6.5859e-06
567.63,6.4409e-06
567.69,6.3761e-06
567.74,6.3902e-06
567.85,6.6178e-06
568.04,7.7001e-06
568.42,1.1209e-05
